ID,Question
D064,"52 歳の男性。 2 週間前から続く 38 ℃台の発熱と咳嗽を主訴に来院した。気管支
鏡検査を施行後に入院した。職場で咳が出るが、自宅で咳は出ない。既往歴に特記
すべきことはない。喫煙歴は 40 本/日を 20 歳～48 歳。自宅は築 30 年の一軒家。
職業歴は 5 年前まで会社員、 5 年前からキノコの屋内栽培に従事している。意識は
清 明。身 長 163 cm、体 重 61 kg。体 温 37.3 ℃。脈 拍 84/分、整。血 圧 132/80
mmHg。呼吸数 20/分。SpO2 94 %（room air）。心音と呼吸音とに異常を認めない。
血液所見：赤血球 440 万、Hb 13.6 g/dL、白血球 4,200、血小板 21 万。血液生化
学所見：KL-6 1,300 U/mL（基準 500 未満）。免疫血清学所見：CRP 3.1 mg/dL、
抗核抗体陰性。胸部エックス線写真にて両側肺野に粒状影と淡い浸潤影を認めた。
胸部 CT で粒状影とすりガラス影を認めた。入院後、発熱と咳嗽は速やかに自然寛
解した。入院 7 日目、SpO2 は 98 %（room air）であり帰宅試験を行ったが、症状は
再燃しないため入院 10 日目に退院した。
この疾患で特徴的な所見はどれか。
ａ　喀痰：抗酸菌塗抹陽性
ｂ　生化学検査：血清 IgA 高値
ｃ　呼吸機能検査 FEV1 %：60 % 以下
ｄ　気管支肺胞洗浄〈BAL〉：リンパ球分画増加
ｅ　経気管支肺生検病理組織：びまん性肺胞障害〈DAD〉"
E001,"褥瘡ができやすい部位はどこか。
ａ　耳　介
ｂ　手　掌
ｃ　臍
ｄ　外陰部
ｅ　踵　部"
E002,メタ分析〈メタアナリシス〉で正しいのはどれか。 ａ エビデンスレベルは低い。 ｂ 複数の研究を統合できる。 ｃ 出版バイアスは考慮しなくてよい。 ｄ 無作為化比較対照試験と同義である。 ｅ 研究者自身が対象集団に直接働きかけてデータを収集する。
E003,血液培養 2 セット中 1 セットのみが陽性の場合、起因菌ではなく常在菌の汚染菌 〈コンタミネーション〉と解釈して治療しない場合があるのはどれか。 ａ Candida albicans ｂ Escherichia coli ｃ Pseudomonas aeruginosa ｄ Staphylococcus aureus ｅ Staphylococcus epidermidis
E004,Which is NOT the correct combination between the risk factor and its associated disease? ａ smoking bladder cancer ｂ lack of physical activity colon cancer ｃ obesity after menopause breast cancer ｄ excessive alcohol consumption esophageal cancer ｅ excessive dietary sodium intake lung cancer
E005,終末期癌患者の死亡前 3 日以内の身体所見の変化で適切なのはどれか。 ａ 手足の熱感 ｂ 尿量の増加 ｃ 酸素飽和度の上昇 ｄ 橈骨動脈の触知不良 ｅ 毛細血管再充満時間の短縮
E006,最近 10 年間の我が国の患者調査において 65 歳以上で患者数（外来）が最も多いの はどれか。 ａ 糖尿病 ｂ 緑内障 ｃ 高血圧症 ｄ 悪性新生物 ｅ 脂質異常症
E007,座位の患者からの鼻咽頭ぬぐい液の採取手順で誤っているのはどれか。 ａ 個人防護具を着用する。 ｂ 患者の側方に立つ。 ｃ 患者の頭部が動かないよう支える。 ｄ 綿棒を患者の鼻孔から上方に向けて挿入する。 ｅ 咽頭後壁からぬぐい液を採取する。
E008,標準予防策が適用されている患者に対し、医療従事者がディスポーザブル手袋を 着用せずに取り扱えるのはどれか。 ａ 患者の眼鏡 ｂ 創部にあてたガーゼ ｃ 便が付着したオムツ ｄ 口腔ケアに用いたブラシ ｅ 喀痰が付着したティッシュペーパー
E009,閉塞性黄疸に伴いやすい症状はどれか。 ａ 紫 斑 ｂ かゆみ ｃ 黒色便 ｄ 立ちくらみ ｅ 肉眼的血尿
E010,ノーベル生理学・医学賞を受賞した日本人研究者と研究内容の組合せで正しいの はどれか。 ａ 大隅 良典 免疫チェックポイント阻害因子の発見 ｂ 大村 智 抗体の多様性に関する遺伝的原理の発見 ｃ 利根川 進 寄生虫感染症の治療法の発見 ｄ 本庶 佑 オートファジーの解明 ｅ 山中 伸弥 多能性幹細胞〈iPS 細胞〉の作製
E011,非感染性疾患で誤っているのはどれか。 ａ 遺伝要因は発症に関係する。 ｂ 生活習慣は発症に関係する。 ｃ 予防は健康日本 21 の目標である。 ｄ がん、循環器疾患、糖尿病の総称である。 ｅ 社会的な環境を踏まえた対策が必要である。
E012,腰椎穿刺による脳脊髄液検査で正しいのはどれか。 ａ 患者を腹臥位にする。 ｂ 滅菌手袋を着用して穿刺する。 ｃ できるだけ太い穿刺針を用いる。 ｄ 患者の L1 と L2 の椎間を穿刺する。 ｅ 患者は脳脊髄液採取後に一定時間座位を保つようにする。
E013,共同意思決定〈シェアードディシジョンメイキング〉の説明で正しいのはどれか。 ａ 医療者が最善と考えた方針を説明し同意を得る。 ｂ 医療者が提供した選択肢から患者が選択する。 ｃ 医療者と患者がともに最善の方法を探る。 ｄ インフォームド・コンセントと同義である。 ｅ 患者の経過が確実に予測できる場合に適している。
E014,主に湿性咳嗽をきたす疾患はどれか。 ａ 咳喘息 ｂ 間質性肺炎 ｃ 感染後咳嗽 ｄ 胃食道逆流症 ｅ 副鼻腔気管支症候群
E015,医師の職業倫理に反するのはどれか。 ａ 患者からのセカンドオピニオンの求めに応じる。 ｂ 他の医師の不適切な医療行為に対して忠告する。 ｃ 自身の業務に関係のない患者の電子カルテを閲覧する。 ｄ 治験薬剤の適応に合致する患者に治験の情報を提供する。 ｅ 判断能力のない患者の利益擁護者に病状や治療内容を説明する。
E016,乳癌を疑う所見で誤っているのはどれか。 ａ 乳汁分泌 ｂ 乳頭陥凹 ｃ えくぼ徴候 ｄ 橙皮様変化 ｅ 大胸筋に固着した腫瘤
E017,腎機能で正しいのはどれか。 ａ 腎血流量は加齢により増加する。 ｂ 尿濃縮能は加齢により増加する。 ｃ 糸球体濾過量〈GFR〉は妊娠中期に減少する。 ｄ GFR が低下すると血清シスタチン C は減少する。 ｅ 血清クレアチニンを用いた推算 GFR は筋肉量に影響される。
E018,患者に進行がんの告知をする際に適切なのはどれか。 ａ 家族は同席させない。 ｂ 一度だけ説明すればよい。 ｃ 患者の解釈モデルは聴取しない。 ｄ 患者の理解度にかかわらず手短に説明する。 ｅ 悪い知らせを聞く意思があるかどうかを患者本人に確認する。
E019,パニック障害〈パニック症〉の症状はどれか。 ａ 健 忘 ｂ 無 為 ｃ 観念奔逸 ｄ 予期不安 ｅ フラッシュバック
E020,身体診察で正しいのはどれか。 ａ 呼吸数測定は 5 秒間行う。 ｂ 血圧測定は患者が会話中に行う。 ｃ 上肢近位筋の筋力測定は握力計で行う。 ｄ 内頸静脈での中心静脈圧推定は臥位で行う。 ｅ 固定姿勢保持困難〈asterixis〉は上肢を前方に水平挙上させて観察する。
E022,"死亡診断書で正しいのはどれか。
ａ　解剖所見は記載できない。
ｂ　歯科医師は発行できない。
ｃ　主治医以外は記載できない。
ｄ　医師が署名しなければならない。
ｅ　保健所に届け出なければならない。"
E023,窒息後に意識を消失して倒れた人に対し、まず行うべき対応はどれか。 ａ 胸骨圧迫 ｂ 背部叩打 ｃ 腹部突き上げ ｄ 口対口人工呼吸 ｅ 口腔内異物除去
E025,ショックと症候の組合せで誤っているのはどれか。 ａ 出血性ショック 頻 脈 ｂ 心原性ショック 乏 尿 ｃ 神経原性ショック 徐 脈 ｄ 敗血症性ショック 蕁麻疹 ｅ アナフィラキシーショック 喉頭浮腫
E026,"36 歳の男性。定期健康診断で高血圧を指摘され来院した。喫煙歴はない。飲酒 は機会飲酒。父親が高血圧症で治療中。身長 168 cm、体重 60 kg、腹囲 77 cm。脈 拍 76/分、整。血圧 144/78 mmHg。尿所見：蛋白（－）、糖（－）。血液生化学所見： 空腹時血糖 99 mg/dL、尿酸 6.8 mg/dL、総コレステロール 170 mg/dL、トリグリ セリド 70 mg/dL、HDL コレステロール 58 mg/dL。心電図に異常を認めない。管 理栄養士が本人から聴取した食事内容から、摂取エネルギー量 1,900 kcal/日、塩 分摂取量 15 g/日と推定した。 適切な指示はどれか。 ａ 減 塩 ｂ 禁 酒 ｃ 体重の減量 ｄ 脂肪摂取制限 ｅ プリン体摂取制限"
E027,11 歳の男児。下腹部痛を主訴に学校の先生に連れられて来院した。午後から急 に下腹部痛が出現し、徐々に増強して我慢できなくなったため受診した。体温 36.8 ℃。脈拍 108/分、整。血圧 118/62 mmHg。呼吸数 18/分。SpO2 99 %（room air）。心音と呼吸音とに異常を認めない。腹部は平坦で、下腹部に軽度の圧痛を認 めるが、筋性防御および反跳痛は認めない。肝・脾を触知しない。腸雑音に異常を 認めない。鼠径部に腫瘤を触れない。左陰囊は右陰囊に比較して腫大し、透光性は 無く、軽度の発赤と著明な圧痛を認める。カラードプラ陰囊部超音波検査で左精巣 実質内の血流信号が乏しい所見が認められた。 診断はどれか。 ａ 精巣腫瘍 ｂ 精巣水瘤 ｃ 精索静脈瘤 ｄ 精巣捻転症 ｅ 鼠径ヘルニア
E028,"An ambulance brought a 28-year-old man to the emergency room. He was found on the street unconscious. In his wallet, he had a memo stating, “I have thrombocytopenia from aplastic anemia. If I pass out, please obtain a CT scan to rule out intracranial hemorrhage immediately. Thank you in advance. ” Which test should you order next? ａ head CT ｂ brain MRI ｃ serum alcohol level ｄ serum ammonia level ｅ electroencephalogram"
E030,研修医が担当した肺炎の入院患者に対して、指導医と相談し抗菌薬で治療するこ とになった。薬剤師がこの患者に同系統の抗菌薬でアレルギー歴があることを確認 し、研修医に連絡した。研修医から「指導医と決めたことなので問題ない」と返答が あったため、そのまま投与された。病棟でこの薬剤を投与中に蕁麻疹が出現した。 すぐに薬剤を中止したところ、蕁麻疹は消退した。 この事例の適切な対応はどれか。 ａ 医療安全管理部門にインシデントレポートを提出する。 ｂ 医療事故調査委員会に調査を依頼する。 ｃ 当該の抗菌薬の製薬会社に報告する。 ｄ どこにも報告する必要はない。 ｅ 保健所に届け出る。
E031,38 歳の女性（ 3 妊 0 産）。強い腹痛を主訴に救急車で搬入された。月経周期は 28 日型、整。最終月経は 7 週間前。本日から突然強い下腹部痛を自覚したため救急車 を要請した。性器出血を認めない。意識は清明。体温 37.1 ℃。心拍数 116/分、 整。血圧 78/52 mmHg。呼吸数 20/分。SpO2 98 %（room air）。腹部は軽度膨隆し 右下腹部に圧痛と反跳痛を認める。妊娠反応陽性。腹部超音波検査で Morrison 窩 と Douglas 窩に低輝度の液体貯留像を認める。経腟超音波検査で子宮内膜の高輝 度肥厚および右付属器領域に不整形低エコーを認める。 この患者への適切な対応はどれか。 ａ 緊急手術 ｂ 子宮鏡検査 ｃ 子宮動脈塞栓術 ｄ 1 週間経過観察 ｅ 葉酸代謝拮抗薬投与
E032,34 歳の女性。発熱と皮疹を主訴に来院した。昨日から咽頭痛があったが、日常 生活は普通に送っていた。本日からガタガタ震える悪寒を伴う 39.6 ℃の発熱、頭 痛、悪心および関節痛を認める。生来健康である。意識は清明。身長 165 cm、体 重 60 kg。体 温 39.8 ℃。脈 拍 120/分、整。血 圧 90/58 mmHg。呼 吸 数 28/分。 SpO2 96 %（room air）。瞳孔は左右差なく、対光反射は正常。眼球結膜に点状出血 と黄染とを認める。口腔内はやや乾燥している。咽頭は発赤を認めない。頸静脈の 怒張を認めない。項部硬直を認める。心音と呼吸音とに異常を認めない。腹部は平 坦、軟で、腸雑音を聴取する。肝・脾を触知しない。両上肢手掌と下肢足底とにび まん性の出血斑を認める。入院時の血液培養からグラム陰性球菌を認めた。 最も可能性の高い原因微生物はどれか。 ａ Escherichia coli ｂ Group A Streptococcus ｃ Moraxella catarrhalis ｄ Neisseria gonorrhoeae ｅ Neisseria meningitidis
E033,78 歳の男性。下腹部痛と排尿ができないことを主訴に来院した。 3 か月前から 頻尿がある。一昨日の夕食後から感冒症状があり市販の総合感冒薬を内服してい る。昨日の昼から尿が出ず、下腹部痛が出現したため受診した。身長 165 cm、体 重 60 kg。体温 36.6 ℃。脈拍 84/分、整。血圧 154/88 mmHg。下腹部に弾性軟の 腫瘤を触知し、同部に圧痛あり。直腸診で径 5 cm、弾性硬の前立腺を触知し、圧 痛を認めない。 まず行うべき画像検査で適切なのはどれか。 ａ 骨盤部 MRI ｂ 腹部造影 CT ｃ 腹部超音波検査 ｄ 腹部エックス線撮影 ｅ 下部消化管内視鏡検査
